Bore.ID,Easting,Northing,Latitude.x,Longitude.x,Date,SWL,Drilled.Depth..m.,Elevation..m.,Slope..degree.,Wetness.index,MRVBF,Lithology,Mrainfall.mm.,Salinity,Longitude.y,Latitude.y,Completed Depth
GW020081,599709,6159581,-34.7009,148.0887,1/09/1982,6.21,14.3,325,0.327336,9.6672802,4,Qa,48.3,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,1/06/1979,6.39,14.3,325,0.327336,9.6672802,4,Qa,10.3,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,4/10/1985,3.41,14.3,325,0.327336,9.6672802,4,Qa,56.1,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,13/02/1975,7.7,14.3,325,0.327336,9.6672802,4,Qa,45.1,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,4/02/1977,6.4,14.3,325,0.327336,9.6672802,4,Qa,94.3,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,9/04/1975,7.66,14.3,325,0.327336,9.6672802,4,Qa,21.5,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,14/03/1978,6.7,14.3,325,0.327336,9.6672802,4,Qa,38.6,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,13/10/1981,6.19,14.3,325,0.327336,9.6672802,4,Qa,55.5,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,13/09/1988,2.92,14.3,325,0.327336,9.6672802,4,Qa,71.7,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,13/08/1987,2.1,14.3,325,0.327336,9.6672802,4,Qa,52.1,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,13/08/1981,6.55,14.3,325,0.327336,9.6672802,4,Qa,57.2,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,13/04/1978,6.73,14.3,325,0.327336,9.6672802,4,Qa,28.2,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,14/04/1980,6.75,14.3,325,0.327336,9.6672802,4,Qa,23.6,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,13/01/1981,6.75,14.3,325,0.327336,9.6672802,4,Qa,55.2,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,12/07/1978,0,14.3,325,0.327336,9.6672802,4,Qa,76.5,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,12/04/1983,6.56,14.3,325,0.327336,9.6672802,4,Qa,95,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,9/12/1974,7.9,14.3,325,0.327336,9.6672802,4,Qa,5.2,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,9/05/1985,0,14.3,325,0.327336,9.6672802,4,Qa,70.9,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,13/05/1974,9.9,14.3,325,0.327336,9.6672802,4,Qa,62.4,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,9/06/1975,7.5,14.3,325,0.327336,9.6672802,4,Qa,13.1,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,1/05/1979,6.38,14.3,325,0.327336,9.6672802,4,Qa,56.6,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,10/08/1978,6.63,14.3,325,0.327336,9.6672802,4,Qa,32.2,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,10/10/1989,1.67,14.3,325,0.327336,9.6672802,4,Qa,43.4,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,11/07/1974,9.2,14.3,325,0.327336,9.6672802,4,Qa,99.6,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,11/11/1980,6.68,14.3,325,0.327336,9.6672802,4,Qa,13,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,11/12/1989,2.27,14.3,325,0.327336,9.6672802,4,Qa,17.4,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,17/06/1981,6.84,14.3,325,0.327336,9.6672802,4,Qa,123.8,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,12/03/1974,10.2,14.3,325,0.327336,9.6672802,4,Qa,10.1,NA,148.0887,34.7009,14.3
GW020081,599709,6159581,-34.7009,148.0887,11/08/1983,6.13,14.3,325,0.327336,9.6672802,4,Qa,103.9,NA,148.0887,34.7009,14.3
GW020352,599045,6159372,-34.7029,148.0815,19/02/1985,0,13.7,321,0.654672,8.2234802,3,Qa,1,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,15/09/1981,4.65,13.7,321,0.654672,8.2234802,3,Qa,28.5,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,18/10/1983,0,13.7,321,0.654672,8.2234802,3,Qa,79.5,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,18/02/1983,6.15,13.7,321,0.654672,8.2234802,3,Qa,43,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,17/09/1979,5.62,13.7,321,0.654672,8.2234802,3,Qa,53,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,17/06/1981,6.6,13.7,321,0.654672,8.2234802,3,Qa,123.8,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,17/01/1980,5.92,13.7,321,0.654672,8.2234802,3,Qa,48.4,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,16/10/1979,5.7,13.7,321,0.654672,8.2234802,3,Qa,31.3,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,19/02/1981,6.38,13.7,321,0.654672,8.2234802,3,Qa,76.2,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,16/10/1975,4.5,13.7,321,0.654672,8.2234802,3,Qa,121,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,16/09/1975,4.4,13.7,321,0.654672,8.2234802,3,Qa,90.4,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,16/07/1979,5.64,13.7,321,0.654672,8.2234802,3,Qa,19.1,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,14/12/1982,6.05,13.7,321,0.654672,8.2234802,3,Qa,20.6,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,16/02/1978,5.89,13.7,321,0.654672,8.2234802,3,Qa,0.1,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,15/02/1974,8.9,13.7,321,0.654672,8.2234802,3,Qa,67.7,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,15/01/1999,0,13.7,321,0.654672,8.2234802,3,Qa,95.7,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,19/03/1982,5.51,13.7,321,0.654672,8.2234802,3,Qa,107.7,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,26/03/1981,6.41,13.7,321,0.654672,8.2234802,3,Qa,13.9,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,16/02/1979,5.19,13.7,321,0.654672,8.2234802,3,Qa,4.3,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,24/04/1984,0,13.7,321,0.654672,8.2234802,3,Qa,109.2,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,13/10/1981,4.53,13.7,321,0.654672,8.2234802,3,Qa,55.5,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,14/09/1978,5.54,13.7,321,0.654672,8.2234802,3,Qa,141.1,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,29/08/1980,6.3,13.7,321,0.654672,8.2234802,3,Qa,46.4,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,29/06/1982,5.49,13.7,321,0.654672,8.2234802,3,Qa,26.6,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,29/05/1984,0,13.7,321,0.654672,8.2234802,3,Qa,17.3,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,29/01/1982,5.3,13.7,321,0.654672,8.2234802,3,Qa,12.4,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,28/09/1982,6.66,13.7,321,0.654672,8.2234802,3,Qa,48.3,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,27/05/1981,6.5,13.7,321,0.654672,8.2234802,3,Qa,59.3,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,25/05/1982,5.59,13.7,321,0.654672,8.2234802,3,Qa,3,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,26/02/1980,6.05,13.7,321,0.654672,8.2234802,3,Qa,27.5,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,19/05/1980,6.16,13.7,321,0.654672,8.2234802,3,Qa,96.6,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,24/03/1987,0,13.7,321,0.654672,8.2234802,3,Qa,48.7,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,23/07/1982,5.48,13.7,321,0.654672,8.2234802,3,Qa,2.4,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,22/09/1980,6.28,13.7,321,0.654672,8.2234802,3,Qa,37.2,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,21/12/1977,5.6,13.7,321,0.654672,8.2234802,3,Qa,1.3,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,21/05/1975,4.55,13.7,321,0.654672,8.2234802,3,Qa,23.4,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,20/04/1982,5.34,13.7,321,0.654672,8.2234802,3,Qa,14.2,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,19/06/1978,0,13.7,321,0.654672,8.2234802,3,Qa,61.5,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,19/05/1983,5.7,13.7,321,0.654672,8.2234802,3,Qa,130.8,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,26/06/1974,7.7,13.7,321,0.654672,8.2234802,3,Qa,23,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,1/12/1981,4.78,13.7,321,0.654672,8.2234802,3,Qa,28.6,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,7/01/1976,4.46,13.7,321,0.654672,8.2234802,3,Qa,112,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,6/11/1979,5.76,13.7,321,0.654672,8.2234802,3,Qa,23.9,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,5/10/1978,5.03,13.7,321,0.654672,8.2234802,3,Qa,44.3,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,4/10/1985,0,13.7,321,0.654672,8.2234802,3,Qa,56.1,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,4/04/1979,5.39,13.7,321,0.654672,8.2234802,3,Qa,107.4,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,4/02/1977,4.6,13.7,321,0.654672,8.2234802,3,Qa,94.3,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,4/01/1979,5.1,13.7,321,0.654672,8.2234802,3,Qa,15.3,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,8/07/1980,6.17,13.7,321,0.654672,8.2234802,3,Qa,69.4,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,2/12/1980,6.2,13.7,321,0.654672,8.2234802,3,Qa,97.7,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,6/08/1979,5.6,13.7,321,0.654672,8.2234802,3,Qa,48.7,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,1/12/1978,0,13.7,321,0.654672,8.2234802,3,Qa,75.3,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,1/11/1982,5.72,13.7,321,0.654672,8.2234802,3,Qa,0.2,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,1/09/1982,6.65,13.7,321,0.654672,8.2234802,3,Qa,48.3,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,1/06/1979,5.55,13.7,321,0.654672,8.2234802,3,Qa,10.3,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,1/05/1979,5.46,13.7,321,0.654672,8.2234802,3,Qa,56.6,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,14/08/1975,4.68,13.7,321,0.654672,8.2234802,3,Qa,69.1,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,14/04/1980,6.1,13.7,321,0.654672,8.2234802,3,Qa,23.6,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,3/12/1979,0,13.7,321,0.654672,8.2234802,3,Qa,0,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,12/07/1978,0,13.7,321,0.654672,8.2234802,3,Qa,76.5,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,14/03/1978,6.07,13.7,321,0.654672,8.2234802,3,Qa,38.6,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,13/08/1981,5.44,13.7,321,0.654672,8.2234802,3,Qa,57.2,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,13/05/1974,8.2,13.7,321,0.654672,8.2234802,3,Qa,62.4,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,13/04/1978,6.15,13.7,321,0.654672,8.2234802,3,Qa,28.2,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,5/05/1978,0,13.7,321,0.654672,8.2234802,3,Qa,101.2,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,13/01/1981,6.25,13.7,321,0.654672,8.2234802,3,Qa,55.2,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,8/08/1974,6.95,13.7,321,0.654672,8.2234802,3,Qa,72.8,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,12/04/1983,0,13.7,321,0.654672,8.2234802,3,Qa,95,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,12/03/1974,8.88,13.7,321,0.654672,8.2234802,3,Qa,10.1,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,11/11/1980,6.39,13.7,321,0.654672,8.2234802,3,Qa,13,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,11/07/1974,7.65,13.7,321,0.654672,8.2234802,3,Qa,99.6,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,10/08/1978,6.15,13.7,321,0.654672,8.2234802,3,Qa,32.2,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,9/06/1975,4.7,13.7,321,0.654672,8.2234802,3,Qa,13.1,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,9/05/1985,0,13.7,321,0.654672,8.2234802,3,Qa,70.9,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,9/04/1975,4.55,13.7,321,0.654672,8.2234802,3,Qa,21.5,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,11/08/1983,5.21,13.7,321,0.654672,8.2234802,3,Qa,103.9,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,13/02/1975,4.35,13.7,321,0.654672,8.2234802,3,Qa,45.1,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,9/01/1984,0,13.7,321,0.654672,8.2234802,3,Qa,277.8,NA,148.0815,34.7029,13.7
GW020352,599045,6159372,-34.7029,148.0815,8/11/1978,0,13.7,321,0.654672,8.2234802,3,Qa,59.3,NA,148.0815,34.7029,13.7
GW020775,599834,6152308,-34.7665,148.0909,15/01/1999,8.03,18.3,285,0.990438,6.7207298,3,Qa,94.4,NA,148.0909,34.7665,18.3
GW020775,599834,6152308,-34.7665,148.0909,1/11/1987,10.1,18.3,285,0.990438,6.7207298,3,Qa,21.8,NA,148.0909,34.7665,18.3
GW021206,589552,6169512,-34.6123,147.9768,1/11/1987,9.85,41.6,404,0.555647,8.4369202,2,Sfvy,25.6,NA,147.9768,34.6123,41.6
GW021206,589552,6169512,-34.6123,147.9768,15/01/1999,10.69,41.6,404,0.555647,8.4369202,2,Sfvy,98.8,NA,147.9768,34.6123,41.6
GW021206,589552,6169512,-34.6123,147.9768,15/10/1996,9.1,41.6,404,0.555647,8.4369202,2,Sfvy,59.2,NA,147.9768,34.6123,41.6
GW022280,602497,6165465,-34.6476,148.1184,19/04/1998,3.02,27.4,393,2.9962399,6.1106601,3,Cj,68.6,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,19/05/1992,1.5,27.4,393,2.9962399,6.1106601,3,Cj,26.3,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,19/05/1997,2.16,27.4,393,2.9962399,6.1106601,3,Cj,41.4,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,19/06/1992,1.3,27.4,393,2.9962399,6.1106601,3,Cj,42.7,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,19/08/1992,0.84,27.4,393,2.9962399,6.1106601,3,Cj,89.8,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,19/09/1968,10.37,27.4,393,2.9962399,6.1106601,3,Cj,18.2,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,19/11/1997,2.01,27.4,393,2.9962399,6.1106601,3,Cj,25.6,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,20/04/1996,1.98,27.4,393,2.9962399,6.1106601,3,Cj,16.4,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,20/06/1993,1.52,27.4,393,2.9962399,6.1106601,3,Cj,25.5,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,19/02/1968,10.88,27.4,393,2.9962399,6.1106601,3,Cj,0,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,22/04/1997,2.21,27.4,393,2.9962399,6.1106601,3,Cj,0,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,16/03/1998,2.87,27.4,393,2.9962399,6.1106601,3,Cj,0.2,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,22/04/1992,1.63,27.4,393,2.9962399,6.1106601,3,Cj,49,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,24/03/1998,2.92,27.4,393,2.9962399,6.1106601,3,Cj,0.2,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,14/09/1997,1.63,27.4,393,2.9962399,6.1106601,3,Cj,94.8,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,15/01/1971,10.06,27.4,393,2.9962399,6.1106601,3,Cj,49.9,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,15/01/1999,1.6,27.4,393,2.9962399,6.1106601,3,Cj,98,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,15/06/1998,3.07,27.4,393,2.9962399,6.1106601,3,Cj,120.6,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,15/07/1992,1.45,27.4,393,2.9962399,6.1106601,3,Cj,52.1,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,16/08/1997,1.8,27.4,393,2.9962399,6.1106601,3,Cj,48.6,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,16/02/1997,1.85,27.4,393,2.9962399,6.1106601,3,Cj,0.3,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,18/05/1995,2.46,27.4,393,2.9962399,6.1106601,3,Cj,135.2,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,16/06/1997,2.13,27.4,393,2.9962399,6.1106601,3,Cj,42.4,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,22/07/1997,2.03,27.4,393,2.9962399,6.1106601,3,Cj,13.3,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,16/11/1996,0.94,27.4,393,2.9962399,6.1106601,3,Cj,45.9,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,16/12/1993,0.79,27.4,393,2.9962399,6.1106601,3,Cj,81.3,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,17/03/1994,1.4,27.4,393,2.9962399,6.1106601,3,Cj,29.7,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,17/06/1994,1.37,27.4,393,2.9962399,6.1106601,3,Cj,43.1,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,16/01/1998,2.51,27.4,393,2.9962399,6.1106601,3,Cj,34.5,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,26/11/1998,1.24,27.4,393,2.9962399,6.1106601,3,Cj,57.3,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,14/09/1996,0.53,27.4,393,2.9962399,6.1106601,3,Cj,84.4,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,17/12/1996,1.22,27.4,393,2.9962399,6.1106601,3,Cj,85,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,31/03/1998,2.95,27.4,393,2.9962399,6.1106601,3,Cj,0.2,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,30/01/1995,2.11,27.4,393,2.9962399,6.1106601,3,Cj,148.9,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,29/12/1996,1.24,27.4,393,2.9962399,6.1106601,3,Cj,85,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,29/10/1994,1.5,27.4,393,2.9962399,6.1106601,3,Cj,44.1,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,28/12/1998,1.68,27.4,393,2.9962399,6.1106601,3,Cj,13.8,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,28/12/1994,2.13,27.4,393,2.9962399,6.1106601,3,Cj,29.8,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,28/05/1994,1.47,27.4,393,2.9962399,6.1106601,3,Cj,7.2,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,28/04/1996,2.03,27.4,393,2.9962399,6.1106601,3,Cj,16.4,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,28/02/1997,1.93,27.4,393,2.9962399,6.1106601,3,Cj,0.3,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,28/01/1997,1.63,27.4,393,2.9962399,6.1106601,3,Cj,19.5,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,24/03/1996,1.85,27.4,393,2.9962399,6.1106601,3,Cj,10,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,27/06/1997,2.06,27.4,393,2.9962399,6.1106601,3,Cj,42.4,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,22/12/1997,2.36,27.4,393,2.9962399,6.1106601,3,Cj,0.3,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,26/06/1998,2.92,27.4,393,2.9962399,6.1106601,3,Cj,120.6,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,26/02/1996,1.6,27.4,393,2.9962399,6.1106601,3,Cj,27.9,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,25/02/1998,2.74,27.4,393,2.9962399,6.1106601,3,Cj,23.9,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,25/01/1998,2.57,27.4,393,2.9962399,6.1106601,3,Cj,34.5,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,24/09/1994,1.27,27.4,393,2.9962399,6.1106601,3,Cj,18.9,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,24/09/1993,0.43,27.4,393,2.9962399,6.1106601,3,Cj,126.4,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,24/07/1998,2.41,27.4,393,2.9962399,6.1106601,3,Cj,97.4,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,24/03/1997,2.06,27.4,393,2.9962399,6.1106601,3,Cj,42.6,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,23/12/1994,2.03,27.4,393,2.9962399,6.1106601,3,Cj,29.8,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,23/08/1995,1.22,27.4,393,2.9962399,6.1106601,3,Cj,10.7,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,23/04/1994,1.5,27.4,393,2.9962399,6.1106601,3,Cj,25.4,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,23/02/1995,2.41,27.4,393,2.9962399,6.1106601,3,Cj,4.4,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,27/09/1997,1.57,27.4,393,2.9962399,6.1106601,3,Cj,94.8,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,4/05/1997,2.18,27.4,393,2.9962399,6.1106601,3,Cj,41.4,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,8/03/1996,1.7,27.4,393,2.9962399,6.1106601,3,Cj,10,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,8/03/1994,1.42,27.4,393,2.9962399,6.1106601,3,Cj,29.7,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,8/01/1973,11.28,27.4,393,2.9962399,6.1106601,3,Cj,38.9,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,7/11/1995,1.22,27.4,393,2.9962399,6.1106601,3,Cj,139.4,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,7/04/1997,2.13,27.4,393,2.9962399,6.1106601,3,Cj,0,NA,148.1184,34.6476,27.4
GW022280,602497,6165465,-34.6476,148.1184,6/12/1995,0.84,27.4,393,2.9962399,6.1106601,3,Cj,62.2,NA,148.1184,34.6476,27.4
