FID,Work_No,Measuremen,Standing_W,Easting,Longitude,Latitude,Northing,Muttama_Mr,Slope,swi1,dem,Lithology1,Lithology_
464,GW025708,1/11/1987 0:00:00,0.700000000000000,583140.000000000000000,147.907600000000000,-34.682600000000001,6161778.000000000000000,3,1.8595999,6.0271702,396,17,17
465,GW025708,15/02/1991 0:00:00,0.700000000000000,583140.000000000000000,147.907600000000000,-34.682600000000001,6161778.000000000000000,3,1.8595999,6.0271702,396,17,17
466,GW025708,3/05/1997 0:00:00,0.950000000000000,583140.000000000000000,147.907600000000000,-34.682600000000001,6161778.000000000000000,3,1.8595999,6.0271702,396,17,17
467,GW025708,9/09/1997 0:00:00,0.980000000000000,583140.000000000000000,147.907600000000000,-34.682600000000001,6161778.000000000000000,3,1.8595999,6.0271702,396,17,17
468,GW025708,5/07/1997 0:00:00,0.950000000000000,583140.000000000000000,147.907600000000000,-34.682600000000001,6161778.000000000000000,3,1.8595999,6.0271702,396,17,17
469,GW025708,5/08/1997 0:00:00,1.050000000000000,583140.000000000000000,147.907600000000000,-34.682600000000001,6161778.000000000000000,3,1.8595999,6.0271702,396,17,17
470,GW025708,6/03/1997 0:00:00,0.770000000000000,583140.000000000000000,147.907600000000000,-34.682600000000001,6161778.000000000000000,3,1.8595999,6.0271702,396,17,17
471,GW025708,6/11/1997 0:00:00,0.980000000000000,583140.000000000000000,147.907600000000000,-34.682600000000001,6161778.000000000000000,3,1.8595999,6.0271702,396,17,17
472,GW025708,6/12/1995 0:00:00,0.570000000000000,583140.000000000000000,147.907600000000000,-34.682600000000001,6161778.000000000000000,3,1.8595999,6.0271702,396,17,17
473,GW025708,7/04/1994 0:00:00,0.800000000000000,583140.000000000000000,147.907600000000000,-34.682600000000001,6161778.000000000000000,3,1.8595999,6.0271702,396,17,17
474,GW025708,8/04/1997 0:00:00,0.900000000000000,583140.000000000000000,147.907600000000000,-34.682600000000001,6161778.000000000000000,3,1.8595999,6.0271702,396,17,17
475,GW025708,8/12/1997 0:00:00,1.150000000000000,583140.000000000000000,147.907600000000000,-34.682600000000001,6161778.000000000000000,3,1.8595999,6.0271702,396,17,17
476,GW025708,3/04/2001 0:00:00,0.750000000000000,583140.000000000000000,147.907600000000000,-34.682600000000001,6161778.000000000000000,3,1.8595999,6.0271702,396,17,17
477,GW025931,1/11/1987 0:00:00,4.270000000000000,592782.000000000000000,148.012300000000010,-34.639000000000003,6166523.000000000000000,2,2.5866399,5.8560400,339,8,10
478,GW025931,3/04/2001 0:00:00,0.000000000000000,592782.000000000000000,148.012300000000010,-34.639000000000003,6166523.000000000000000,2,2.5866399,5.8560400,339,8,10
479,GW025931,15/01/1999 0:00:00,3.840000000000000,592782.000000000000000,148.012300000000010,-34.639000000000003,6166523.000000000000000,2,2.5866399,5.8560400,339,8,10
480,GW028898,15/10/1996 0:00:00,2.350000000000000,588761.000000000000000,147.968700000000010,-34.661200000000001,6164098.000000000000000,3,3.0494699,6.2692499,394,9,9
481,GW029377,20/03/2002 0:00:00,4.020000000000000,598932.000000000000000,148.080400000000000,-34.712600000000002,6158295.000000000000000,3,0.9382820,7.0129399,314,1,1
482,GW029377,15/04/2003 0:00:00,5.400000000000000,598932.000000000000000,148.080400000000000,-34.712600000000002,6158295.000000000000000,3,0.9382820,7.0129399,314,1,1
483,GW029377,28/10/2003 0:00:00,5.450000000000000,598932.000000000000000,148.080400000000000,-34.712600000000002,6158295.000000000000000,3,0.9382820,7.0129399,314,1,1
484,GW029377,24/10/2006 0:00:00,8.380000000000001,598932.000000000000000,148.080400000000000,-34.712600000000002,6158295.000000000000000,3,0.9382820,7.0129399,314,1,1
485,GW029377,23/10/2001 0:00:00,3.100000000000000,598932.000000000000000,148.080400000000000,-34.712600000000002,6158295.000000000000000,3,0.9382820,7.0129399,314,1,1
486,GW029377,20/10/2004 0:00:00,8.199999999999999,598932.000000000000000,148.080400000000000,-34.712600000000002,6158295.000000000000000,3,0.9382820,7.0129399,314,1,1
487,GW029377,20/04/2004 0:00:00,6.170000000000000,598932.000000000000000,148.080400000000000,-34.712600000000002,6158295.000000000000000,3,0.9382820,7.0129399,314,1,1
488,GW029377,16/10/2002 0:00:00,4.350000000000000,598932.000000000000000,148.080400000000000,-34.712600000000002,6158295.000000000000000,3,0.9382820,7.0129399,314,1,1
489,GW029377,1/11/1987 0:00:00,1.600000000000000,598932.000000000000000,148.080400000000000,-34.712600000000002,6158295.000000000000000,3,0.9382820,7.0129399,314,1,1
490,GW029377,15/01/1999 0:00:00,2.560000000000000,598932.000000000000000,148.080400000000000,-34.712600000000002,6158295.000000000000000,3,0.9382820,7.0129399,314,1,1
491,GW029377,12/04/2005 0:00:00,7.270000000000000,598932.000000000000000,148.080400000000000,-34.712600000000002,6158295.000000000000000,3,0.9382820,7.0129399,314,1,1
492,GW029377,11/04/2006 0:00:00,8.029999999999999,598932.000000000000000,148.080400000000000,-34.712600000000002,6158295.000000000000000,3,0.9382820,7.0129399,314,1,1
493,GW029377,3/04/2001 0:00:00,3.150000000000000,598932.000000000000000,148.080400000000000,-34.712600000000002,6158295.000000000000000,3,0.9382820,7.0129399,314,1,1
494,GW029377,18/10/2005 0:00:00,6.930000000000000,598932.000000000000000,148.080400000000000,-34.712600000000002,6158295.000000000000000,3,0.9382820,7.0129399,314,1,1
495,GW029845,20/03/2002 0:00:00,4.500000000000000,597570.000000000000000,148.067600000000000,-34.875100000000003,6140286.000000000000000,2,2.4194100,6.9010000,315,1,1
496,GW029845,15/04/2003 0:00:00,6.650000000000000,597570.000000000000000,148.067600000000000,-34.875100000000003,6140286.000000000000000,2,2.4194100,6.9010000,315,1,1
497,GW029845,28/10/2003 0:00:00,7.190000000000000,597570.000000000000000,148.067600000000000,-34.875100000000003,6140286.000000000000000,2,2.4194100,6.9010000,315,1,1
498,GW029845,24/10/2006 0:00:00,9.720000000000001,597570.000000000000000,148.067600000000000,-34.875100000000003,6140286.000000000000000,2,2.4194100,6.9010000,315,1,1
499,GW029845,23/10/2001 0:00:00,3.330000000000000,597570.000000000000000,148.067600000000000,-34.875100000000003,6140286.000000000000000,2,2.4194100,6.9010000,315,1,1
500,GW029845,20/10/2004 0:00:00,8.449999999999999,597570.000000000000000,148.067600000000000,-34.875100000000003,6140286.000000000000000,2,2.4194100,6.9010000,315,1,1
501,GW029845,20/04/2004 0:00:00,7.900000000000000,597570.000000000000000,148.067600000000000,-34.875100000000003,6140286.000000000000000,2,2.4194100,6.9010000,315,1,1
502,GW029845,16/10/2002 0:00:00,5.800000000000000,597570.000000000000000,148.067600000000000,-34.875100000000003,6140286.000000000000000,2,2.4194100,6.9010000,315,1,1
503,GW029845,15/01/1999 0:00:00,1.130000000000000,597570.000000000000000,148.067600000000000,-34.875100000000003,6140286.000000000000000,2,2.4194100,6.9010000,315,1,1
504,GW029845,12/04/2005 0:00:00,8.880000000000001,597570.000000000000000,148.067600000000000,-34.875100000000003,6140286.000000000000000,2,2.4194100,6.9010000,315,1,1
505,GW029845,11/04/2006 0:00:00,9.100000000000000,597570.000000000000000,148.067600000000000,-34.875100000000003,6140286.000000000000000,2,2.4194100,6.9010000,315,1,1
506,GW029845,3/04/2001 0:00:00,1.550000000000000,597570.000000000000000,148.067600000000000,-34.875100000000003,6140286.000000000000000,2,2.4194100,6.9010000,315,1,1
507,GW029845,1/11/1987 0:00:00,0.000000000000000,597570.000000000000000,148.067600000000000,-34.875100000000003,6140286.000000000000000,2,2.4194100,6.9010000,315,1,1
508,GW029845,18/10/2005 0:00:00,8.850000000000000,597570.000000000000000,148.067600000000000,-34.875100000000003,6140286.000000000000000,2,2.4194100,6.9010000,315,1,1
509,GW031564,17/10/1986 0:00:00,4.170000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
510,GW031564,20/04/1982 0:00:00,5.650000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
511,GW031564,19/07/1988 0:00:00,3.870000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
512,GW031564,19/06/1978 0:00:00,0.000000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
513,GW031564,19/05/1983 0:00:00,6.700000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
514,GW031564,19/05/1980 0:00:00,6.170000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
515,GW031564,19/04/1977 0:00:00,4.980000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
516,GW031564,19/03/1991 0:00:00,4.200000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
517,GW031564,19/03/1982 0:00:00,5.650000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
518,GW031564,19/02/1985 0:00:00,4.740000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
519,GW031564,19/02/1981 0:00:00,5.980000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
520,GW031564,18/10/1983 0:00:00,4.570000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
521,GW031564,18/02/1983 0:00:00,6.440000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
522,GW031564,17/09/1979 0:00:00,4.670000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
523,GW031564,17/06/1981 0:00:00,6.430000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
524,GW031564,17/01/1980 0:00:00,5.510000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
525,GW031564,16/10/1990 0:00:00,3.680000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
526,GW031564,16/08/1989 0:00:00,2.630000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
527,GW031564,16/02/1979 0:00:00,5.450000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
528,GW031564,16/02/1978 0:00:00,5.880000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
529,GW031564,15/10/1984 0:00:00,3.830000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
530,GW031564,15/09/1981 0:00:00,4.310000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
531,GW031564,15/02/1974 0:00:00,6.280000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
532,GW031564,30/05/1991 0:00:00,4.180000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
533,GW031564,21/05/1975 0:00:00,4.700000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
534,GW031564,18/05/1976 0:00:00,4.900000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
535,GW031564,26/02/1980 0:00:00,5.770000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
536,GW031564,30/11/1988 0:00:00,4.230000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
537,GW031564,16/07/1979 0:00:00,4.670000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
538,GW031564,29/08/1980 0:00:00,5.030000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
539,GW031564,15/01/1999 0:00:00,4.300000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
540,GW031564,29/05/1984 0:00:00,4.480000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
541,GW031564,29/01/1982 0:00:00,5.210000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
542,GW031564,28/12/1990 0:00:00,3.820000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
543,GW031564,28/09/1982 0:00:00,5.300000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
544,GW031564,28/04/1988 0:00:00,4.670000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
545,GW031564,27/05/1981 0:00:00,6.420000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
546,GW031564,29/06/1982 0:00:00,5.190000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
547,GW031564,26/03/1981 0:00:00,6.200000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
548,GW031564,21/06/1989 0:00:00,2.830000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
549,GW031564,25/11/1987 0:00:00,4.360000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
550,GW031564,25/06/1974 0:00:00,5.000000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
551,GW031564,25/05/1982 0:00:00,5.680000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
552,GW031564,25/03/1976 0:00:00,4.780000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
553,GW031564,24/04/1984 0:00:00,4.330000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
554,GW031564,24/03/1987 0:00:00,4.660000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
555,GW031564,24/03/1977 0:00:00,6.000000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
556,GW031564,23/07/1984 0:00:00,4.450000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
557,GW031564,23/07/1982 0:00:00,4.920000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
558,GW031564,22/09/1980 0:00:00,5.000000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
559,GW031564,21/12/1977 0:00:00,5.550000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
560,GW031564,26/05/1990 0:00:00,3.700000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
561,GW031564,3/12/1979 0:00:00,0.000000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
562,GW031564,9/01/1984 0:00:00,4.350000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
563,GW031564,8/11/1978 0:00:00,4.700000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
564,GW031564,8/08/1974 0:00:00,4.550000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
565,GW031564,8/07/1980 0:00:00,5.710000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
566,GW031564,7/03/1988 0:00:00,4.840000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
567,GW031564,7/01/1975 0:00:00,4.550000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
568,GW031564,6/11/1979 0:00:00,0.000000000000000,602880.000000000000000,148.123200000000000,-34.687899999999999,6160994.000000000000000,0,1.3302000,5.7973399,359,3,3
