Work No,Measurement date,Standing_Water_level (m),Easting,Longitude,Latitude,Northing
GW400132,1/09/1997,1.74,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/09/1998,1.07,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/09/1999,1.23,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/08/1997,2.1,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/10/1998,0.76,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/10/1999,1.18,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/11/1997,1.62,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/11/1998,0.81,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/11/1999,1,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/12/1997,1.65,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/12/1998,1.06,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/06/1998,2.05,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/12/1999,0.9,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/01/1998,1.99,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/07/1999,1.46,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/01/1997,1.17,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/01/1999,1.33,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/02/1997,1.37,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/02/1998,2.16,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/02/1999,1.48,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/03/1998,2,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/06/1999,1.48,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/04/1997,1.59,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/04/1998,2.12,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/04/1999,1.71,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/05/1998,2.1,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/05/1999,1.59,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/07/1998,1.89,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/06/1997,1.86,"588,570",147.9664,-34.645,"6,165,896"
GW400132,1/03/1999,1.79,"588,570",147.9664,-34.645,"6,165,896"
GW400133,8/07/1996,3.07,"589,413",147.9759,-34.6647,"6,163,704"
GW400134,8/07/1996,1.55,"589,089",147.9724,-34.6718,"6,162,927"
GW400135,13/01/1998,1.51,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,1/09/1997,0.9,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,20/08/1998,0.81,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,18/12/1998,0.95,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,18/07/1998,1.13,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,16/10/1998,0.56,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,15/05/1998,1.88,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,14/11/1998,0.64,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,14/10/1997,0.94,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,13/01/1998,1.51,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,28/11/1997,1.19,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,1/04/1997,1.7,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,7/04/1998,1.83,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,1/03/1997,1.5,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,11/06/1998,1.85,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,1/05/1997,1.1,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,1/07/1997,0.88,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,1/08/1997,0.89,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,3/09/1998,0.68,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,8/07/1996,0.71,"589,895",147.9819,-34.7273,"6,156,758"
GW400135,11/03/1998,1.68,"589,895",147.9819,-34.7273,"6,156,758"
GW400136,1/08/1997,1.95,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,13/01/1997,2.64,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,20/08/1998,2.26,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,18/12/1998,1.85,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,18/07/1998,2.82,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,16/10/1998,1.48,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,15/05/1998,3.24,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,14/11/1998,1.54,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,14/10/1997,2.19,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,13/01/1998,2.64,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,28/11/1997,2.3,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,1/07/1997,1.9,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,11/06/1998,3.22,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,3/09/1998,1.87,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,1/05/1997,2,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,1/09/1997,2.05,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,1/03/1997,2.6,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,7/04/1998,3.09,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,8/07/1996,2.44,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,11/03/1998,2.96,"589,932",147.9823,-34.7277,"6,156,714"
GW400136,1/04/1997,2.3,"589,932",147.9823,-34.7277,"6,156,714"
GW400137,8/01/1999,1.45,"583,874",147.9159,-34.704,"6,159,396"
GW400137,6/07/1999,1.15,"583,874",147.9159,-34.704,"6,159,396"
GW400137,7/05/1999,1.43,"583,874",147.9159,-34.704,"6,159,396"
GW400137,7/11/2001,1.7,"583,874",147.9159,-34.704,"6,159,396"
GW400137,7/08/2001,1.5,"583,874",147.9159,-34.704,"6,159,396"
GW400137,7/07/1997,1.5,"583,874",147.9159,-34.704,"6,159,396"
GW400137,7/04/1998,2.7,"583,874",147.9159,-34.704,"6,159,396"
GW400137,6/12/1997,2.04,"583,874",147.9159,-34.704,"6,159,396"
GW400137,16/02/2000,1.83,"583,874",147.9159,-34.704,"6,159,396"
GW400137,6/09/1999,0.85,"583,874",147.9159,-34.704,"6,159,396"
GW400137,9/06/1999,1.33,"583,874",147.9159,-34.704,"6,159,396"
GW400137,6/07/1998,1.28,"583,874",147.9159,-34.704,"6,159,396"
GW400137,6/04/2001,1.8,"583,874",147.9159,-34.704,"6,159,396"
GW400137,6/03/2000,1.9,"583,874",147.9159,-34.704,"6,159,396"
GW400137,6/09/2001,1.2,"583,874",147.9159,-34.704,"6,159,396"
GW400137,8/07/1996,0.97,"583,874",147.9159,-34.704,"6,159,396"
GW400137,8/09/1998,1.05,"583,874",147.9159,-34.704,"6,159,396"
GW400137,9/05/2001,1.61,"583,874",147.9159,-34.704,"6,159,396"
GW400137,9/07/2001,1.5,"583,874",147.9159,-34.704,"6,159,396"
GW400137,9/11/1999,1.48,"583,874",147.9159,-34.704,"6,159,396"
GW400137,9/11/2000,1.33,"583,874",147.9159,-34.704,"6,159,396"
GW400137,10/11/1997,1.75,"583,874",147.9159,-34.704,"6,159,396"
GW400137,10/11/1998,1.22,"583,874",147.9159,-34.704,"6,159,396"
GW400137,10/12/2001,2.1,"583,874",147.9159,-34.704,"6,159,396"
GW400137,11/03/1998,2.65,"583,874",147.9159,-34.704,"6,159,396"
GW400137,13/10/1997,1.5,"583,874",147.9159,-34.704,"6,159,396"
GW400137,15/01/1997,1.64,"583,874",147.9159,-34.704,"6,159,396"
GW400137,4/05/1998,1.95,"583,874",147.9159,-34.704,"6,159,396"
GW400137,6/01/1998,2.32,"583,874",147.9159,-34.704,"6,159,396"
GW400137,9/04/1999,1.1,"583,874",147.9159,-34.704,"6,159,396"
GW400137,3/06/1997,1.57,"583,874",147.9159,-34.704,"6,159,396"
GW400137,4/07/2000,0.9,"583,874",147.9159,-34.704,"6,159,396"
GW400137,5/12/2000,1.43,"583,874",147.9159,-34.704,"6,159,396"
GW400137,1/06/1998,1.98,"583,874",147.9159,-34.704,"6,159,396"
GW400137,1/10/1998,0.9,"583,874",147.9159,-34.704,"6,159,396"
GW400137,2/04/1997,1.6,"583,874",147.9159,-34.704,"6,159,396"
GW400137,3/01/2001,1.8,"583,874",147.9159,-34.704,"6,159,396"
GW400137,3/03/1997,1.6,"583,874",147.9159,-34.704,"6,159,396"
GW400137,1/05/1997,1.87,"583,874",147.9159,-34.704,"6,159,396"
GW400137,3/09/1997,1.01,"583,874",147.9159,-34.704,"6,159,396"
GW400137,3/12/1999,1.65,"583,874",147.9159,-34.704,"6,159,396"
GW400137,4/01/2000,1.25,"583,874",147.9159,-34.704,"6,159,396"
GW400137,4/02/1998,2.58,"583,874",147.9159,-34.704,"6,159,396"
GW400137,4/03/1999,1.45,"583,874",147.9159,-34.704,"6,159,396"
GW400137,4/06/2000,1.4,"583,874",147.9159,-34.704,"6,159,396"
GW400137,5/10/2000,1.2,"583,874",147.9159,-34.704,"6,159,396"
GW400137,3/02/1997,1.74,"583,874",147.9159,-34.704,"6,159,396"
GW400137,5/10/2001,1.4,"583,874",147.9159,-34.704,"6,159,396"
GW400137,4/08/1997,1.58,"583,874",147.9159,-34.704,"6,159,396"
GW400137,5/10/1999,0.8,"583,874",147.9159,-34.704,"6,159,396"
GW400137,5/06/2001,1.57,"583,874",147.9159,-34.704,"6,159,396"
GW400137,5/05/2000,1.57,"583,874",147.9159,-34.704,"6,159,396"
GW400137,5/04/2000,1.62,"583,874",147.9159,-34.704,"6,159,396"
GW400137,5/03/2001,1.93,"583,874",147.9159,-34.704,"6,159,396"
GW400137,5/02/2001,1.05,"583,874",147.9159,-34.704,"6,159,396"
GW400137,5/02/1999,1.35,"583,874",147.9159,-34.704,"6,159,396"
GW400137,4/09/2000,0.8,"583,874",147.9159,-34.704,"6,159,396"
GW400137,4/08/2000,1.02,"583,874",147.9159,-34.704,"6,159,396"
GW400137,4/08/1999,1.38,"583,874",147.9159,-34.704,"6,159,396"
GW400137,4/08/1998,1,"583,874",147.9159,-34.704,"6,159,396"
GW400138,6/03/2000,0.57,"583,874",147.9159,-34.704,"6,159,396"
GW400138,7/11/2001,0.8,"583,874",147.9159,-34.704,"6,159,396"
GW400138,7/08/2001,0.85,"583,874",147.9159,-34.704,"6,159,396"
GW400138,7/07/1997,0.71,"583,874",147.9159,-34.704,"6,159,396"
GW400138,7/05/1999,0.82,"583,874",147.9159,-34.704,"6,159,396"
GW400138,7/04/1998,1.07,"583,874",147.9159,-34.704,"6,159,396"
GW400138,6/12/1997,0.75,"583,874",147.9159,-34.704,"6,159,396"
GW400138,6/09/2001,0.88,"583,874",147.9159,-34.704,"6,159,396"
GW400138,6/07/1998,0.79,"583,874",147.9159,-34.704,"6,159,396"
GW400138,5/12/2000,-0.08,"583,874",147.9159,-34.704,"6,159,396"
GW400138,6/04/2001,0.64,"583,874",147.9159,-34.704,"6,159,396"
GW400138,8/01/1999,0.36,"583,874",147.9159,-34.704,"6,159,396"
GW400138,6/01/1998,0.91,"583,874",147.9159,-34.704,"6,159,396"
GW400138,6/07/1999,0.29,"583,874",147.9159,-34.704,"6,159,396"
GW400138,8/07/1996,0,"583,874",147.9159,-34.704,"6,159,396"
GW400138,8/09/1998,-0.08,"583,874",147.9159,-34.704,"6,159,396"
GW400138,9/04/1999,0.41,"583,874",147.9159,-34.704,"6,159,396"
GW400138,9/05/2001,0.68,"583,874",147.9159,-34.704,"6,159,396"
GW400138,9/06/1999,0.54,"583,874",147.9159,-34.704,"6,159,396"
GW400138,9/07/2001,0.82,"583,874",147.9159,-34.704,"6,159,396"
GW400138,9/11/1999,0.11,"583,874",147.9159,-34.704,"6,159,396"
GW400138,9/11/2000,-0.28,"583,874",147.9159,-34.704,"6,159,396"
GW400138,10/11/1997,0.72,"583,874",147.9159,-34.704,"6,159,396"
GW400138,10/11/1998,0.05,"583,874",147.9159,-34.704,"6,159,396"
GW400138,10/12/2001,0.93,"583,874",147.9159,-34.704,"6,159,396"
GW400138,11/03/1998,1.05,"583,874",147.9159,-34.704,"6,159,396"
GW400138,13/10/1997,0.49,"583,874",147.9159,-34.704,"6,159,396"
GW400138,5/10/2001,0.78,"583,874",147.9159,-34.704,"6,159,396"
GW400138,16/02/2000,0.5,"583,874",147.9159,-34.704,"6,159,396"
GW400138,1/06/1998,1.08,"583,874",147.9159,-34.704,"6,159,396"
GW400138,1/05/1997,0.63,"583,874",147.9159,-34.704,"6,159,396"
GW400138,1/10/1998,-0.67,"583,874",147.9159,-34.704,"6,159,396"
GW400138,2/04/1997,0.53,"583,874",147.9159,-34.704,"6,159,396"
GW400138,3/01/2001,0.23,"583,874",147.9159,-34.704,"6,159,396"
GW400138,3/02/1997,0.4,"583,874",147.9159,-34.704,"6,159,396"
GW400138,3/03/1997,0.4,"583,874",147.9159,-34.704,"6,159,396"
GW400138,3/06/1997,0.66,"583,874",147.9159,-34.704,"6,159,396"
GW400138,3/09/1997,0.63,"583,874",147.9159,-34.704,"6,159,396"
GW400138,3/12/1999,0.27,"583,874",147.9159,-34.704,"6,159,396"
GW400138,4/01/2000,0.08,"583,874",147.9159,-34.704,"6,159,396"
GW400138,4/02/1998,0.95,"583,874",147.9159,-34.704,"6,159,396"
GW400138,4/03/1999,0.48,"583,874",147.9159,-34.704,"6,159,396"
GW400138,4/05/1998,1.04,"583,874",147.9159,-34.704,"6,159,396"
GW400138,4/06/2000,0.53,"583,874",147.9159,-34.704,"6,159,396"
GW400138,5/10/2000,-0.47,"583,874",147.9159,-34.704,"6,159,396"
GW400138,6/09/1999,0.15,"583,874",147.9159,-34.704,"6,159,396"
GW400138,5/06/2001,0.76,"583,874",147.9159,-34.704,"6,159,396"
GW400138,4/07/2000,-0.08,"583,874",147.9159,-34.704,"6,159,396"
GW400138,5/04/2000,0.7,"583,874",147.9159,-34.704,"6,159,396"
GW400138,5/10/1999,0.09,"583,874",147.9159,-34.704,"6,159,396"
GW400138,5/03/2001,0.55,"583,874",147.9159,-34.704,"6,159,396"
GW400138,5/02/2001,0.41,"583,874",147.9159,-34.704,"6,159,396"
GW400138,5/02/1999,0.35,"583,874",147.9159,-34.704,"6,159,396"
GW400138,4/09/2000,-0.9,"583,874",147.9159,-34.704,"6,159,396"
GW400138,4/08/2000,-0.35,"583,874",147.9159,-34.704,"6,159,396"
GW400138,4/08/1999,0.42,"583,874",147.9159,-34.704,"6,159,396"
GW400138,4/08/1998,0.41,"583,874",147.9159,-34.704,"6,159,396"
GW400138,4/08/1997,0.78,"583,874",147.9159,-34.704,"6,159,396"
GW400138,5/05/2000,0.63,"583,874",147.9159,-34.704,"6,159,396"
GW400251,31/05/1993,0.9,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,24/08/1993,0.92,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,24/09/1993,0.92,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,27/04/1993,1.12,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,28/01/1994,1.45,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,28/03/1994,1.21,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,28/11/1996,1.17,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,29/09/1992,0.95,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,22/07/1993,0.97,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,23/02/1993,1.12,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,29/03/1993,1.14,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,4/08/1994,1.05,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,23/06/1994,1.05,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,2/07/1993,1.04,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,3/11/1992,1.01,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,2/02/1993,1.17,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,6/12/1993,1.19,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,7/10/1994,1.11,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,9/05/1994,1.13,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,11/01/1993,1.06,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,12/08/1992,1,"599,052",148.0802,-34.5988,"6,170,914"
GW400251,2/12/1992,1.14,"599,052",148.0802,-34.5988,"6,170,914"
GW400253,24/08/1993,1.08,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,24/09/1993,1.07,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,27/04/1993,1.38,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,28/01/1994,1.45,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,28/03/1994,1.41,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,29/03/1993,1.43,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,29/09/1992,1.2,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,3/11/1992,1.22,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,23/06/1994,1.23,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,31/05/1993,1.23,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,28/11/1996,1.32,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,2/07/1993,1.27,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,6/12/1993,1.26,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,23/02/1993,1.43,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,2/02/1993,1.35,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,2/12/1992,1.27,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,4/08/1994,1.28,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,7/10/1994,1.35,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,9/05/1994,1.4,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,11/01/1993,1.21,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,12/08/1992,1.24,"599,051",148.0802,-34.5988,"6,170,914"
GW400253,22/07/1993,1.17,"599,051",148.0802,-34.5988,"6,170,914"
GW400255,24/08/1993,1.57,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,24/09/1993,1.53,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,27/04/1993,1.83,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,28/01/1994,1.63,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,28/01/1996,1.45,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,28/03/1994,1.66,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,29/03/1993,1.76,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,31/05/1993,1.84,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,23/06/1994,1.77,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,11/01/1993,1.45,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,29/09/1992,1.4,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,2/07/1993,1.76,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,22/07/1993,1.74,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,2/02/1993,1.57,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,23/02/1993,1.7,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,2/12/1992,1.46,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,3/11/1992,1.39,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,4/08/1994,1.73,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,6/12/1993,1.5,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,7/10/1994,1.68,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,9/05/1994,1.73,"598,686",148.0763,-34.6072,"6,169,984"
GW400255,12/08/1992,1.55,"598,686",148.0763,-34.6072,"6,169,984"
GW400256,29/09/1992,0.9,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,23/02/1993,1.28,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,29/03/1993,1.28,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,28/11/1996,1.21,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,28/03/1994,1.29,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,28/01/1994,1.39,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,27/04/1993,1.28,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,24/09/1993,0.91,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,24/08/1993,0.93,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,23/06/1994,1.11,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,31/05/1993,1,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,2/02/1993,1.26,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,22/07/1993,0.99,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,2/07/1993,1.06,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,2/12/1992,1.12,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,3/11/1992,0.95,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,4/08/1994,1.07,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,7/10/1994,1.16,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,9/05/1994,1.31,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,11/01/1993,1.15,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,12/08/1992,0.96,"598,685",148.0763,-34.6072,"6,169,984"
GW400256,6/12/1993,1.25,"598,685",148.0763,-34.6072,"6,169,984"
GW400257,31/05/1993,1.52,"597,818",148.067,-34.6209,"6,168,484"
GW400257,24/08/1993,1.65,"597,818",148.067,-34.6209,"6,168,484"
GW400257,24/09/1993,1.65,"597,818",148.067,-34.6209,"6,168,484"
GW400257,27/04/1993,1.73,"597,818",148.067,-34.6209,"6,168,484"
GW400257,28/01/1994,2.09,"597,818",148.067,-34.6209,"6,168,484"
GW400257,28/03/1994,1.81,"597,818",148.067,-34.6209,"6,168,484"
GW400257,2/02/1993,1.85,"597,818",148.067,-34.6209,"6,168,484"
GW400257,29/09/1992,1.55,"597,818",148.067,-34.6209,"6,168,484"
GW400257,23/06/1994,1.72,"597,818",148.067,-34.6209,"6,168,484"
GW400257,12/08/1992,1.49,"597,818",148.067,-34.6209,"6,168,484"
GW400257,29/03/1993,1.7,"597,818",148.067,-34.6209,"6,168,484"
GW400257,2/12/1992,1.7,"597,818",148.067,-34.6209,"6,168,484"
GW400257,23/02/1993,1.74,"597,818",148.067,-34.6209,"6,168,484"
GW400257,2/07/1993,1.64,"597,818",148.067,-34.6209,"6,168,484"
GW400257,3/11/1992,1.54,"597,818",148.067,-34.6209,"6,168,484"
GW400257,4/08/1994,1.67,"597,818",148.067,-34.6209,"6,168,484"
GW400257,6/12/1993,1.81,"597,818",148.067,-34.6209,"6,168,484"
GW400257,7/10/1994,1.73,"597,818",148.067,-34.6209,"6,168,484"
GW400257,9/05/1994,1.83,"597,818",148.067,-34.6209,"6,168,484"
GW400257,11/01/1993,1.74,"597,818",148.067,-34.6209,"6,168,484"
GW400257,22/07/1993,1.64,"597,818",148.067,-34.6209,"6,168,484"
GW400258,23/02/1993,2.03,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,2/07/1993,1.72,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,29/03/1993,1.88,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,31/05/1993,1.78,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,28/03/1994,1.86,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,28/01/1994,1.83,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,27/04/1993,1.85,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,24/09/1993,1.65,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,24/08/1993,1.67,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,23/06/1994,1.9,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,29/09/1992,1.65,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,2/12/1992,1.7,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,3/11/1992,1.65,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,22/07/1993,1.67,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,2/02/1993,1.85,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,4/08/1994,1.84,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,6/12/1993,1.71,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,7/10/1994,1.84,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,9/05/1994,1.92,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,11/01/1993,1.74,"597,819",148.0671,-34.6209,"6,168,484"
GW400258,12/08/1992,1.63,"597,819",148.0671,-34.6209,"6,168,484"
GW400261,31/05/1993,2.19,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,24/08/1993,1.23,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,24/09/1993,0.99,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,27/05/1993,2.27,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,28/01/1994,1.78,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,28/03/1994,1.75,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,28/11/1996,1.58,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,29/09/1992,1.7,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,23/06/1994,1.85,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,2/12/1992,1.73,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,29/03/1993,2.17,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,3/11/1992,1.38,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,22/07/1993,1.89,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,12/08/1992,1.85,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,11/01/1993,1.59,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,9/05/1994,1.91,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,7/10/1994,2.01,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,6/12/1993,1.37,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,2/02/1993,1.85,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,23/02/1993,1.93,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,2/07/1993,2.14,"599,643",148.0868,-34.6111,"6,169,544"
GW400261,4/08/1994,1.81,"599,643",148.0868,-34.6111,"6,169,544"
GW400546,1/07/1998,-1.51,"595,261",148.0386,-34.5754,"6,173,551"
GW400546,1/09/1998,-1.32,"595,261",148.0386,-34.5754,"6,173,551"
GW400546,10/10/2002,-0.7,"595,261",148.0386,-34.5754,"6,173,551"
GW400546,1/10/1998,-1.27,"595,261",148.0386,-34.5754,"6,173,551"
GW400546,1/08/1998,-1.21,"595,261",148.0386,-34.5754,"6,173,551"
GW400546,1/05/1998,-1.14,"595,261",148.0386,-34.5754,"6,173,551"
GW400546,1/12/1998,-1,"595,261",148.0386,-34.5754,"6,173,551"
GW400546,1/04/1998,-1.3,"595,261",148.0386,-34.5754,"6,173,551"
