cells,Latitude,Longitude,Date.x,Rainfall,MDate,FID,Work_No,Date.y,Standing_W,Easting,Northing,Elevation..m.,Slope..degree.,Wetness.index,MRVBF,Lithology,Drilled.Depth,Salinity
42,-34.6904,148.1187,1980-09-16,37.19999999999982,1980-09-01,895,GW031568,1980-09-22,3.43,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1977-12-16,1.2999999999997272,1977-12-01,896,GW031568,1977-12-21,3.63,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1989-06-16,55.59999999999991,1989-06-01,897,GW031568,1989-06-21,0,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1975-05-16,23.399999999999636,1975-05-01,898,GW031568,1975-05-21,2.95,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1988-04-16,44.5,1988-04-01,899,GW031568,1988-04-28,3.05,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1979-12-16,0,1979-12-01,900,GW031568,1979-12-03,3.33,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1984-01-16,277.7999999999997,1984-01-01,901,GW031568,1984-01-09,2.77,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1980-07-16,69.39999999999964,1980-07-01,902,GW031568,1980-07-08,3.88,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1988-03-16,25.899999999999636,1988-03-01,903,GW031568,1988-03-07,3.22,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1979-11-16,23.899999999999636,1979-11-01,904,GW031568,1979-11-06,3.2,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1979-08-16,48.69999999999982,1979-08-01,905,GW031568,1979-08-06,3.09,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1978-10-16,44.29999999999973,1978-10-01,906,GW031568,1978-10-05,0,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1978-05-16,101.19999999999982,1978-05-01,907,GW031568,1978-05-05,0,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1985-10-16,56.09999999999991,1985-10-01,908,GW031568,1985-10-04,0,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1989-05-16,92.19999999999982,1989-05-01,909,GW031568,1989-05-04,1.54,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1990-03-16,4,1990-03-01,910,GW031568,1990-03-09,3,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1979-01-16,15.299999999999727,1979-01-01,911,GW031568,1979-01-04,0,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1978-12-16,75.29999999999973,1978-12-01,912,GW031568,1978-12-01,0,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1990-08-16,86.29999999999973,1990-08-01,913,GW031568,1990-08-03,1.88,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1980-12-16,97.69999999999982,1980-12-01,914,GW031568,1980-12-02,3.62,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1985-08-16,139,1985-08-01,915,GW031568,1985-08-02,0,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1981-12-16,28.59999999999991,1981-12-01,916,GW031568,1981-12-01,3.03,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1982-11-16,0.1999999999998181,1982-11-01,917,GW031568,1982-11-01,3.42,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1984-04-16,109.19999999999982,1984-04-01,918,GW031568,1984-04-24,2.65,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1979-06-16,10.299999999999727,1979-06-01,919,GW031568,1979-06-01,0,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1979-05-16,56.59999999999991,1979-05-01,920,GW031568,1979-05-01,3.49,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1999-01-16,95.69999999999982,1999-01-01,921,GW031568,1999-01-15,3.08,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1979-04-16,107.39999999999964,1979-04-01,922,GW031568,1979-04-04,3.57,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1980-04-16,23.59999999999991,1980-04-01,923,GW031568,1980-04-14,4.01,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1982-09-16,48.29999999999973,1982-09-01,924,GW031568,1982-09-01,3.35,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1975-04-16,21.5,1975-04-01,925,GW031568,1975-04-09,2.95,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1975-08-16,69.09999999999991,1975-08-01,926,GW031568,1975-08-14,2.95,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1978-03-16,38.59999999999991,1978-03-01,927,GW031568,1978-03-14,3.99,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1982-12-16,20.59999999999991,1982-12-01,928,GW031568,1982-12-14,3.71,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1981-10-16,55.5,1981-10-01,929,GW031568,1981-10-13,3,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1988-09-16,71.69999999999982,1988-09-01,930,GW031568,1988-09-13,2.42,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1987-08-16,52.09999999999991,1987-08-01,931,GW031568,1987-08-13,2.52,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1981-08-16,57.19999999999982,1981-08-01,932,GW031568,1981-08-13,3.35,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1978-04-16,28.199999999999818,1978-04-01,933,GW031568,1978-04-13,4.03,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1975-02-15,45.09999999999991,1975-02-01,934,GW031568,1975-02-13,2.7,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1989-10-16,43.399999999999636,1989-10-01,935,GW031568,1989-10-10,1.97,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1975-06-16,13.099999999999909,1975-06-01,936,GW031568,1975-06-09,2.97,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1981-01-16,55.19999999999982,1981-01-01,937,GW031568,1981-01-13,3.78,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1985-05-16,70.89999999999964,1985-05-01,938,GW031568,1985-05-09,0,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1978-09-16,141.0999999999999,1978-09-01,939,GW031568,1978-09-14,0,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1978-08-16,32.19999999999982,1978-08-01,940,GW031568,1978-08-10,0,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1983-08-16,103.89999999999964,1983-08-01,941,GW031568,1983-08-11,3.34,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1980-11-16,13,1980-11-01,942,GW031568,1980-11-11,3.45,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1989-12-16,17.399999999999636,1989-12-01,943,GW031568,1989-12-11,2.35,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1974-03-16,10.099999999999909,1974-03-01,944,GW031568,1974-03-12,4.52,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1983-04-16,95,1983-04-01,945,GW031568,1983-04-12,0,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
42,-34.6904,148.1187,1978-07-16,76.5,1978-07-01,946,GW031568,1978-07-12,0,602470,6160721,350,0.546961,7.74119,3,Qa,0,NA
80,-34.8982,148.2065,1987-11-16,36.899999999999636,1987-11-01,947,GW031651,1987-11-01,0,610233,6137585,344,3.1215899,5.6097298,2,Snm,9.6,NA
39,-34.6957,147.9393,1994-10-16,40.399999999999636,1994-10-01,948,GW033353,1994-10-01,4.55,586028,6160304,369,2.8943601,5.9984798,1,Sfv,30.5,NA
39,-34.6957,147.9393,1987-11-16,22.399999999999636,1987-11-01,949,GW033353,1987-11-01,0,586028,6160304,369,2.8943601,5.9984798,1,Sfv,30.5,NA
39,-34.6957,147.9393,1994-05-16,4.799999999999727,1994-05-01,950,GW033353,1994-05-10,4.55,586028,6160304,369,2.8943601,5.9984798,1,Sfv,30.5,NA
39,-34.6957,147.9393,1999-01-16,97.59999999999991,1999-01-01,951,GW033353,1999-01-15,3.9,586028,6160304,369,2.8943601,5.9984798,1,Sfv,30.5,NA
39,-34.6957,147.9393,1994-07-16,26.5,1994-07-01,952,GW033353,1994-07-16,4.15,586028,6160304,369,2.8943601,5.9984798,1,Sfv,30.5,NA
39,-34.6957,147.9393,1994-04-16,18.699999999999818,1994-04-01,953,GW033353,1994-04-23,4.6,586028,6160304,369,2.8943601,5.9984798,1,Sfv,30.5,NA
39,-34.6957,147.9393,1994-06-16,46.79999999999973,1994-06-01,954,GW033353,1994-06-23,4.43,586028,6160304,369,2.8943601,5.9984798,1,Sfv,30.5,NA
84,-34.9312,147.9546,1996-11-16,61.399999999999636,1996-11-01,955,GW034731,1996-11-25,1.9,587179,6134168,527,1.51896,6.7220402,2,Qr/Sgmy,48.8,NA
43,-34.6837,148.127,1983-02-15,46.59999999999991,1983-02-01,956,GW040594,1983-02-18,0,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1976-05-16,7.799999999999727,1976-05-01,957,GW040594,1976-05-18,2.2,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1983-10-16,83.79999999999973,1983-10-01,958,GW040594,1983-10-18,1.95,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1977-11-16,11.399999999999636,1977-11-01,959,GW040594,1977-11-18,2.49,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1981-02-15,82.19999999999982,1981-02-01,960,GW040594,1981-02-19,0,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1985-02-15,0.29999999999972715,1985-02-01,961,GW040594,1985-02-19,2.23,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1991-03-16,17.59999999999991,1991-03-01,962,GW040594,1991-03-19,2.25,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1988-07-16,94.79999999999973,1988-07-01,963,GW040594,1988-07-19,0.76,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1977-04-16,39.5,1977-04-01,964,GW040594,1977-04-19,2.24,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1986-10-16,118.5,1986-10-01,965,GW040594,1986-10-17,1.85,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1979-07-16,18.5,1979-07-01,966,GW040594,1979-07-16,2.19,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1980-05-16,101.5,1980-05-01,967,GW040594,1980-05-19,0,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1983-05-16,142.0999999999999,1983-05-01,968,GW040594,1983-05-19,0,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1978-06-16,67.79999999999973,1978-06-01,969,GW040594,1978-06-19,2.25,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1982-03-16,116.09999999999991,1982-03-01,970,GW040594,1982-03-19,0,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1979-09-16,54.59999999999991,1979-09-01,971,GW040594,1979-09-17,2.25,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1981-06-16,118.09999999999991,1981-06-01,972,GW040594,1981-06-17,2.52,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1977-01-16,21,1977-01-01,973,GW040594,1977-01-17,2.48,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1990-10-16,59.29999999999973,1990-10-01,974,GW040594,1990-10-16,2.03,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1979-10-16,33.19999999999982,1979-10-01,975,GW040594,1979-10-16,2.33,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1975-10-16,124.59999999999991,1975-10-01,976,GW040594,1975-10-16,2.1,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1989-08-16,64.89999999999964,1989-08-01,977,GW040594,1989-08-16,1.58,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1977-06-16,60.19999999999982,1977-06-01,978,GW040594,1977-06-16,1.96,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1976-06-16,6.399999999999636,1976-06-01,979,GW040594,1976-06-16,2.22,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1977-05-16,88.5,1977-05-01,980,GW040594,1977-05-16,2.15,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1982-04-16,13.5,1982-04-01,981,GW040594,1982-04-20,2.5,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1982-09-16,46.899999999999636,1982-09-01,982,GW040594,1982-09-28,2.45,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1978-02-15,0,1978-02-01,983,GW040594,1978-02-16,2.78,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1979-02-15,4.699999999999818,1979-02-01,984,GW040594,1979-02-16,2.71,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1975-09-16,89.69999999999982,1975-09-01,985,GW040594,1975-09-16,2.2,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1977-10-16,0.29999999999972715,1977-10-01,986,GW040594,1977-10-25,2.32,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1984-10-16,63.29999999999973,1984-10-01,987,GW040594,1984-10-15,1.78,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1978-12-16,76.5,1978-12-01,988,GW040594,1978-12-01,2.2,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1974-10-16,197.29999999999973,1974-10-01,989,GW040594,1974-10-31,1.4,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1988-11-16,82.29999999999973,1988-11-01,990,GW040594,1988-11-30,0.98,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1991-05-16,24.59999999999991,1991-05-01,991,GW040594,1991-05-30,2.21,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1980-08-16,49,1980-08-01,992,GW040594,1980-08-29,2.13,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1982-06-16,28.5,1982-06-01,993,GW040594,1982-06-29,2.3,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1984-05-16,19.399999999999636,1984-05-01,994,GW040594,1984-05-29,2.1,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1982-01-16,13.599999999999909,1982-01-01,995,GW040594,1982-01-29,2.89,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1990-12-16,10.399999999999636,1990-12-01,996,GW040594,1990-12-28,2,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1988-04-16,45.79999999999973,1988-04-01,997,GW040594,1988-04-28,2.08,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1990-05-16,73.59999999999991,1990-05-01,998,GW040594,1990-05-26,1.94,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1981-03-16,15.5,1981-03-01,999,GW040594,1981-03-26,2.78,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1981-05-16,60.59999999999991,1981-05-01,1000,GW040594,1981-05-27,2.76,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1977-03-16,65.79999999999973,1977-03-01,1001,GW040594,1977-03-24,2.2,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1975-05-16,25.399999999999636,1975-05-01,1002,GW040594,1975-05-21,2.19,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1989-06-16,58.79999999999973,1989-06-01,1003,GW040594,1989-06-21,1.47,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1977-12-16,2.5,1977-12-01,1004,GW040594,1977-12-21,2.75,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1977-08-16,16.899999999999636,1977-08-01,1005,GW040594,1977-08-22,2.1,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1980-09-16,39.399999999999636,1980-09-01,1006,GW040594,1980-09-22,2.26,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1980-02-15,28.899999999999636,1980-02-01,1007,GW040594,1980-02-26,0,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1984-07-16,165.5999999999999,1984-07-01,1008,GW040594,1984-07-23,1.94,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1987-11-16,23.59999999999991,1987-11-01,1009,GW040594,1987-11-25,2.11,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1987-03-16,48.19999999999982,1987-03-01,1010,GW040594,1987-03-24,2.15,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1984-04-16,106.69999999999982,1984-04-01,1011,GW040594,1984-04-24,1.96,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1976-03-16,19.299999999999727,1976-03-01,1012,GW040594,1976-03-25,2.26,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1982-05-16,2.699999999999818,1982-05-01,1013,GW040594,1982-05-25,2.38,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1974-06-16,22,1974-06-01,1014,GW040594,1974-06-25,2,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1977-09-16,41.399999999999636,1977-09-01,1015,GW040594,1977-09-20,2.2,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1982-07-16,2.399999999999636,1982-07-01,1016,GW040594,1982-07-23,2.3,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1979-04-16,106.79999999999973,1979-04-01,1017,GW040594,1979-04-04,2.26,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1984-01-16,301,1984-01-01,1018,GW040594,1984-01-09,1.85,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1978-11-16,63,1978-11-01,1019,GW040594,1978-11-08,2.04,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1974-08-16,80.89999999999964,1974-08-01,1020,GW040594,1974-08-08,1.7,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1980-07-16,69.39999999999964,1980-07-01,1021,GW040594,1980-07-08,2.17,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1976-10-16,90.29999999999973,1976-10-01,1022,GW040594,1976-10-07,2.2,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1988-03-16,25.299999999999727,1988-03-01,1023,GW040594,1988-03-07,2.15,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1976-01-16,107.89999999999964,1976-01-01,1024,GW040594,1976-01-07,2.09,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1979-11-16,26.199999999999818,1979-11-01,1025,GW040594,1979-11-06,2.52,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1979-08-16,49.899999999999636,1979-08-01,1026,GW040594,1979-08-06,2.21,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1975-11-16,11.5,1975-11-01,1027,GW040594,1975-11-05,1.91,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1981-12-16,28.59999999999991,1981-12-01,1028,GW040594,1981-12-01,2.31,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1976-08-16,20.59999999999991,1976-08-01,1029,GW040594,1976-08-05,2.26,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1990-03-16,3,1990-03-01,1030,GW040594,1990-03-09,2.15,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1989-05-16,91.09999999999991,1989-05-01,1031,GW040594,1989-05-04,1.27,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1978-10-16,45.5,1978-10-01,1032,GW040594,1978-10-05,2,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1977-02-15,97.69999999999982,1977-02-01,1033,GW040594,1977-02-04,2.57,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1979-01-16,16.299999999999727,1979-01-01,1034,GW040594,1979-01-04,2.32,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1979-12-16,0,1979-12-01,1035,GW040594,1979-12-03,0,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1990-08-16,86.59999999999991,1990-08-01,1036,GW040594,1990-08-03,1.58,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1975-01-16,39.5,1975-01-01,1037,GW040594,1975-01-03,1.99,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1980-12-16,93.09999999999991,1980-12-01,1038,GW040594,1980-12-02,2.77,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1976-09-16,96,1976-09-01,1039,GW040594,1976-09-02,2.31,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1981-09-16,28.799999999999727,1981-09-01,1040,GW040594,1981-09-15,2.07,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1985-08-16,144.69999999999982,1985-08-01,1041,GW040594,1985-08-02,1.95,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1982-11-16,0.09999999999990905,1982-11-01,1042,GW040594,1982-11-01,2.75,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1982-09-16,46.899999999999636,1982-09-01,1043,GW040594,1982-09-01,2.39,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1979-06-16,10.199999999999818,1979-06-01,1044,GW040594,1979-06-01,2.12,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1979-05-16,56.09999999999991,1979-05-01,1045,GW040594,1979-05-01,2.17,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1985-10-16,60.79999999999973,1985-10-01,1046,GW040594,1985-10-04,2.02,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1980-04-16,22,1980-04-01,1047,GW040594,1980-04-14,0,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1978-04-16,29.09999999999991,1978-04-01,1048,GW040594,1978-04-13,2.73,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1974-05-16,67.79999999999973,1974-05-01,1049,GW040594,1974-05-13,1.88,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1981-08-16,61.79999999999973,1981-08-01,1050,GW040594,1981-08-13,1.88,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1987-08-16,56.19999999999982,1987-08-01,1051,GW040594,1987-08-13,1.75,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1988-09-16,73,1988-09-01,1052,GW040594,1988-09-13,0.78,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1975-02-15,48.19999999999982,1975-02-01,1053,GW040594,1975-02-13,2.04,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1978-03-16,41.19999999999982,1978-03-01,1054,GW040594,1978-03-14,2.74,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1975-08-16,69.79999999999973,1975-08-01,1055,GW040594,1975-08-14,2.2,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1976-07-16,22,1976-07-01,1056,GW040594,1976-07-14,2.17,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1974-04-16,228,1974-04-01,1057,GW040594,1974-04-09,2.6,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1978-09-16,146.5,1978-09-01,1058,GW040594,1978-09-14,1.8,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1978-05-16,110.19999999999982,1978-05-01,1059,GW040594,1978-05-05,2.74,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
43,-34.6837,148.127,1999-01-16,94.29999999999973,1999-01-01,1060,GW040594,1999-01-15,2.17,603241,6161452,363,2.4842801,4.6375299,0,Cj,NA,NA
